2022-02-09 09:04:07.856325000, 80.73, AddedLiquidity, 163
2022-02-09 09:04:07.856325000, 80.73, AddedLiquidity, 178
2022-02-09 09:04:07.866481000, 80.74, RemovedLiquidity, 230
2022-02-09 09:04:07.866536000, 80.75, RemovedLiquidity, 450
2022-02-09 09:04:07.866536000, 80.75, RemovedLiquidity, 230
2022-02-09 09:04:07.866560000, 80.74, AddedLiquidity, 190
2022-02-09 09:04:07.872039000, 80.74, AddedLiquidity, 180
2022-02-09 09:04:07.918072000, 80.74, AddedLiquidity, 125
2022-02-09 09:04:23.015877000, 80.74, AddedLiquidity, 177
2022-02-09 09:04:23.015914000, 80.74, AddedLiquidity, 124
2022-02-09 09:04:23.015914000, 80.74, AddedLiquidity, 36
2022-02-09 09:04:23.015914000, 80.74, AddedLiquidity, 56
2022-02-09 09:04:28.961676000, 80.73, RemovedLiquidity, 30
2022-02-09 09:04:28.961706000, 80.73, RemovedLiquidity, 72
2022-02-09 09:04:44.621828000, 80.75, RemovedLiquidity, 70
2022-02-09 09:04:44.621848000, 80.75, RemovedLiquidity, 160
2022-02-09 09:04:44.621848000, 80.75, RemovedLiquidity, 255
2022-02-09 09:04:44.621880000, 80.76, RemovedLiquidity, 178
2022-02-09 09:04:44.621880000, 80.76, RemovedLiquidity, 450
2022-02-09 09:04:44.627451000, 80.77, RemovedLiquidity, 167
2022-02-09 09:04:44.627534000, 80.77, RemovedLiquidity, 180
2022-02-09 09:04:44.627550000, 80.77, RemovedLiquidity, 103
2022-02-09 09:04:44.627550000, 80.77, RemovedLiquidity, 184
2022-02-09 09:05:00.949321000, 80.79, RemovedLiquidity, 137
2022-02-09 09:05:00.949321000, 80.79, RemovedLiquidity, 107
2022-02-09 09:05:00.950763000, 80.79, RemovedLiquidity, 67
2022-02-09 09:05:01.003693000, 80.81, RemovedLiquidity, 135
2022-02-09 09:05:07.033885000, 80.82, AddedLiquidity, 200
2022-02-09 09:05:07.033885000, 80.82, AddedLiquidity, 217
2022-02-09 09:05:07.033885000, 80.82, AddedLiquidity, 93
2022-02-09 09:05:07.033885000, 80.82, AddedLiquidity, 39
2022-02-09 09:05:07.033885000, 80.82, AddedLiquidity, 96
2022-02-09 09:05:07.033930000, 80.81, AddedLiquidity, 280
2022-02-09 09:05:07.033974000, 80.8, AddedLiquidity, 40
2022-02-09 09:05:07.033974000, 80.8, AddedLiquidity, 222
2022-02-09 09:05:07.034062000, 80.83, RemovedLiquidity, 200
2022-02-09 09:05:07.034107000, 80.83, AddedLiquidity, 170
2022-02-09 09:05:07.071246000, 80.83, RemovedLiquidity, 200
2022-02-09 09:05:07.072690000, 80.8, AddedLiquidity, 93
2022-02-09 09:05:07.176637000, 80.83, RemovedLiquidity, 97
2022-02-09 09:05:07.733724000, 80.79, AddedLiquidity, 123
2022-02-09 09:05:07.955841000, 80.78, AddedLiquidity, 123
2022-02-09 09:05:08.726805000, 80.8, RemovedLiquidity, 222
2022-02-09 09:05:08.726805000, 80.79, RemovedLiquidity, 174
2022-02-09 09:05:08.726813000, 80.81, RemovedLiquidity, 410
2022-02-09 09:05:08.726813000, 80.81, RemovedLiquidity, 222
2022-02-09 09:05:08.726813000, 80.81, RemovedLiquidity, 39
2022-02-09 09:05:10.562380000, 80.81, RemovedLiquidity, 50
2022-02-09 09:05:12.814800000, 80.79, AddedLiquidity, 123
2022-02-09 09:05:13.242679000, 80.69, AddedLiquidity, 230
2022-02-09 09:05:13.242679000, 80.66, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.77, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.76, AddedLiquidity, 40
2022-02-09 09:05:13.242679000, 80.71, AddedLiquidity, 253
2022-02-09 09:05:13.242679000, 80.59, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.71, AddedLiquidity, 200
2022-02-09 09:05:13.242679000, 80.76, AddedLiquidity, 230
2022-02-09 09:05:13.242679000, 80.76, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.64, AddedLiquidity, 1004
2022-02-09 09:05:13.242679000, 80.77, AddedLiquidity, 200
2022-02-09 09:05:13.242679000, 80.6, AddedLiquidity, 750
2022-02-09 09:05:13.242679000, 80.74, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.6, AddedLiquidity, 750
2022-02-09 09:05:13.242679000, 80.61, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.78, AddedLiquidity, 190
2022-02-09 09:05:13.242679000, 80.75, AddedLiquidity, 200
2022-02-09 09:05:13.242679000, 80.65, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.75, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.72, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.58, AddedLiquidity, 227
2022-02-09 09:05:13.242679000, 80.6, AddedLiquidity, 200
2022-02-09 09:05:13.242679000, 80.77, AddedLiquidity, 171
2022-02-09 09:05:13.242679000, 80.6, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.7, AddedLiquidity, 352
2022-02-09 09:05:13.242679000, 80.63, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.58, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.73, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.7, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.68, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.75, AddedLiquidity, 170
2022-02-09 09:05:13.242679000, 80.72, AddedLiquidity, 220
2022-02-09 09:05:13.242679000, 80.62, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.72, AddedLiquidity, 220
2022-02-09 09:05:13.242679000, 80.69, AddedLiquidity, 200
2022-02-09 09:05:13.242679000, 80.71, AddedLiquidity, 180
2022-02-09 09:05:13.242679000, 80.67, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.65, AddedLiquidity, 2424
2022-02-09 09:05:13.242679000, 80.67, AddedLiquidity, 750
2022-02-09 09:05:13.242679000, 80.78, AddedLiquidity, 128
2022-02-09 09:05:13.242679000, 80.73, AddedLiquidity, 220
2022-02-09 09:05:13.242679000, 80.64, AddedLiquidity, 224
2022-02-09 09:05:13.242679000, 80.66, AddedLiquidity, 750
2022-02-09 09:05:13.242679000, 80.75, AddedLiquidity, 51
2022-02-09 09:05:13.242679000, 80.76, AddedLiquidity, 70
2022-02-09 09:05:13.242679000, 80.71, AddedLiquidity, 222
2022-02-09 09:05:13.242679000, 80.71, AddedLiquidity, 180
2022-02-09 09:05:13.242679000, 80.76, AddedLiquidity, 200
2022-02-09 09:05:13.246832000, 80.76, RemovedLiquidity, 222
2022-02-09 09:05:13.251284000, 80.72, AddedLiquidity, 227
2022-02-09 09:05:13.430383000, 80.7, AddedLiquidity, 210
2022-02-09 09:05:13.440782000, 80.71, RemovedLiquidity, 1004
2022-02-09 09:05:13.451159000, 80.71, RemovedLiquidity, 200
2022-02-09 09:05:13.451178000, 80.72, RemovedLiquidity, 40
2022-02-09 09:05:13.451178000, 80.73, RemovedLiquidity, 200
2022-02-09 09:05:13.601617000, 80.74, RemovedLiquidity, 129
2022-02-09 09:05:13.663723000, 80.72, AddedLiquidity, 128
2022-02-09 09:05:13.852308000, 80.74, RemovedLiquidity, 127
2022-02-09 09:05:14.354091000, 80.78, RemovedLiquidity, 40
2022-02-09 09:05:14.949583000, 80.8, RemovedLiquidity, 222
2022-02-09 09:05:15.353463000, 80.83, RemovedLiquidity, 200
2022-02-09 09:05:15.353463000, 80.83, RemovedLiquidity, 410
2022-02-09 09:05:15.353463000, 80.83, RemovedLiquidity, 222
2022-02-09 09:05:15.353463000, 80.83, RemovedLiquidity, 184
2022-02-09 09:05:15.873989000, 80.84, RemovedLiquidity, 222
2022-02-09 09:05:15.873989000, 80.84, RemovedLiquidity, 345
2022-02-09 09:05:23.584573000, 80.82, AddedLiquidity, 97
2022-02-09 09:05:23.584573000, 80.82, AddedLiquidity, 39
2022-02-09 09:05:23.584573000, 80.82, AddedLiquidity, 17
2022-02-09 09:05:23.881995000, 80.82, AddedLiquidity, 36
2022-02-09 09:05:23.881995000, 80.82, AddedLiquidity, 191
2022-02-09 09:05:24.630058000, 80.82, AddedLiquidity, 158
2022-02-09 09:05:24.793645000, 80.82, AddedLiquidity, 209
2022-02-09 09:05:24.793645000, 80.82, AddedLiquidity, 3
2022-02-09 09:05:40.190968000, 80.85, RemovedLiquidity, 205
2022-02-09 09:05:40.190968000, 80.85, RemovedLiquidity, 89
2022-02-09 09:05:44.229435000, 80.86, RemovedLiquidity, 185
2022-02-09 09:05:44.235887000, 80.86, AddedLiquidity, 200
2022-02-09 09:05:44.235930000, 80.86, RemovedLiquidity, 86
2022-02-09 09:05:44.235946000, 80.86, RemovedLiquidity, 86
2022-02-09 09:05:44.235950000, 80.86, RemovedLiquidity, 14
2022-02-09 09:05:45.961544000, 80.86, AddedLiquidity, 91
2022-02-09 09:05:45.970949000, 80.85, AddedLiquidity, 164
2022-02-09 09:05:46.332292000, 80.85, RemovedLiquidity, 213
2022-02-09 09:05:47.334971000, 80.85, AddedLiquidity, 156
2022-02-09 09:05:47.407074000, 80.84, RemovedLiquidity, 128
2022-02-09 09:05:47.573353000, 80.85, RemovedLiquidity, 213
2022-02-09 09:05:47.582897000, 80.86, RemovedLiquidity, 213
2022-02-09 09:05:56.750956000, 80.85, AddedLiquidity, 36
2022-02-09 09:05:56.750956000, 80.85, AddedLiquidity, 120
2022-02-09 09:05:56.750956000, 80.85, AddedLiquidity, 188
2022-02-09 09:06:00.556467000, 80.9, RemovedLiquidity, 500
2022-02-09 09:06:00.556489000, 80.9, RemovedLiquidity, 999
2022-02-09 09:06:00.556489000, 80.9, RemovedLiquidity, 6166
2022-02-09 09:06:00.565975000, 80.91, RemovedLiquidity, 189
2022-02-09 09:06:02.048447000, 80.93, RemovedLiquidity, 39
2022-02-09 09:06:03.045942000, 80.94, RemovedLiquidity, 196
2022-02-09 09:06:03.045942000, 80.94, RemovedLiquidity, 500
2022-02-09 09:06:03.063541000, 80.95, RemovedLiquidity, 2000
2022-02-09 09:06:05.273949000, 80.97, RemovedLiquidity, 14
2022-02-09 09:06:05.273977000, 80.97, RemovedLiquidity, 25
2022-02-09 09:06:05.894880000, 80.95, AddedLiquidity, 56
2022-02-09 09:06:05.894880000, 80.95, AddedLiquidity, 200
2022-02-09 09:06:05.894880000, 80.95, AddedLiquidity, 154
2022-02-09 09:06:08.292889000, 80.96, RemovedLiquidity, 39
2022-02-09 09:06:08.292889000, 80.97, RemovedLiquidity, 200
2022-02-09 09:06:08.292889000, 80.97, RemovedLiquidity, 213
2022-02-09 09:06:08.292889000, 80.97, RemovedLiquidity, 39
2022-02-09 09:06:08.319969000, 80.98, RemovedLiquidity, 280
2022-02-09 09:06:08.319969000, 80.98, RemovedLiquidity, 259
2022-02-09 09:06:08.979710000, 80.99, RemovedLiquidity, 500
2022-02-09 09:06:09.884833000, 80.97, AddedLiquidity, 509
2022-02-09 09:06:09.884833000, 80.97, AddedLiquidity, 142
2022-02-09 09:06:09.884833000, 80.95, AddedLiquidity, 213
2022-02-09 09:06:09.908382000, 80.98, RemovedLiquidity, 200
2022-02-09 09:06:09.908382000, 80.98, RemovedLiquidity, 48
2022-02-09 09:06:09.908382000, 80.98, RemovedLiquidity, 213
2022-02-09 09:06:09.908382000, 80.98, RemovedLiquidity, 39
2022-02-09 09:06:28.806163000, 80.95, AddedLiquidity, 288
2022-02-09 09:06:28.806163000, 80.95, AddedLiquidity, 54
2022-02-09 09:06:28.806163000, 80.95, AddedLiquidity, 125
2022-02-09 09:06:28.806163000, 80.97, AddedLiquidity, 365
2022-02-09 09:06:28.806163000, 80.95, AddedLiquidity, 213
2022-02-09 09:06:28.806163000, 80.95, AddedLiquidity, 56
2022-02-09 09:06:28.806163000, 80.95, AddedLiquidity, 200
2022-02-09 09:06:28.806194000, 80.95, RemovedLiquidity, 3699
2022-02-09 09:06:29.212221000, 80.99, RemovedLiquidity, 213
2022-02-09 09:06:29.212221000, 80.99, RemovedLiquidity, 129
2022-02-09 09:06:29.212221000, 80.99, RemovedLiquidity, 39
2022-02-09 09:06:29.212251000, 80.99, AddedLiquidity, 2119
2022-02-09 09:06:30.166091000, 80.95, AddedLiquidity, 200
2022-02-09 09:06:30.166091000, 80.97, AddedLiquidity, 689
2022-02-09 09:06:30.166091000, 80.95, AddedLiquidity, 121
2022-02-09 09:06:30.166091000, 80.95, AddedLiquidity, 260
2022-02-09 09:06:30.166114000, 80.95, RemovedLiquidity, 3730
2022-02-09 09:06:30.868186000, 80.99, RemovedLiquidity, 39
2022-02-09 09:06:34.371150000, 81.0, RemovedLiquidity, 553
2022-02-09 09:06:34.371150000, 81.0, RemovedLiquidity, 200
2022-02-09 09:06:34.371150000, 81.0, RemovedLiquidity, 2547
2022-02-09 09:06:34.371150000, 81.0, RemovedLiquidity, 100
2022-02-09 09:06:34.371150000, 81.0, RemovedLiquidity, 100
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 15
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 500
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 47
2022-02-09 09:06:34.371162000, 81.01, RemovedLiquidity, 35
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 30
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 281
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 150
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 2403
2022-02-09 09:06:34.371162000, 81.0, RemovedLiquidity, 39
2022-02-09 09:06:34.371204000, 81.01, RemovedLiquidity, 60
2022-02-09 09:06:34.371204000, 81.01, RemovedLiquidity, 189
2022-02-09 09:06:34.372060000, 81.02, RemovedLiquidity, 13
2022-02-09 09:06:34.385646000, 81.02, RemovedLiquidity, 14
2022-02-09 09:06:34.397700000, 81.02, RemovedLiquidity, 3924
2022-02-09 09:06:34.397715000, 81.02, RemovedLiquidity, 3714
2022-02-09 09:06:34.928459000, 81.04, RemovedLiquidity, 500
2022-02-09 09:06:35.456114000, 81.05, RemovedLiquidity, 500
2022-02-09 09:06:46.675168000, 81.03, AddedLiquidity, 94
2022-02-09 09:06:46.675225000, 81.03, AddedLiquidity, 37
2022-02-09 09:06:46.675225000, 81.03, AddedLiquidity, 200
2022-02-09 09:06:46.675225000, 81.03, AddedLiquidity, 200
2022-02-09 09:06:46.675225000, 81.03, AddedLiquidity, 296
2022-02-09 09:06:46.678876000, 81.02, AddedLiquidity, 200
2022-02-09 09:06:46.680439000, 81.01, AddedLiquidity, 200
2022-02-09 09:06:46.688939000, 81.03, RemovedLiquidity, 240
2022-02-09 09:06:46.688939000, 81.04, RemovedLiquidity, 94
2022-02-09 09:06:46.690072000, 81.0, AddedLiquidity, 200
2022-02-09 09:06:59.287441000, 81.0, AddedLiquidity, 85
2022-02-09 09:06:59.287441000, 81.0, AddedLiquidity, 240
2022-02-09 09:06:59.300827000, 81.0, AddedLiquidity, 73
2022-02-09 09:07:11.249984000, 80.96, AddedLiquidity, 125
2022-02-09 09:07:11.267758000, 80.95, AddedLiquidity, 148
2022-02-09 09:07:38.806469000, 80.96, RemovedLiquidity, 256
2022-02-09 09:07:38.816111000, 80.97, RemovedLiquidity, 230
2022-02-09 09:07:38.820571000, 80.96, AddedLiquidity, 19
2022-02-09 09:07:38.834826000, 80.96, AddedLiquidity, 32
2022-02-09 09:07:42.795268000, 80.96, AddedLiquidity, 5000
2022-02-09 09:07:42.795296000, 80.96, AddedLiquidity, 4693
2022-02-09 09:07:42.795296000, 80.96, AddedLiquidity, 193
2022-02-09 09:07:42.795296000, 80.96, AddedLiquidity, 219
2022-02-09 09:07:42.930724000, 80.95, AddedLiquidity, 1
2022-02-09 09:08:00.005256000, 80.94, AddedLiquidity, 144
2022-02-09 09:08:05.847922000, 80.92, AddedLiquidity, 155
2022-02-09 09:08:05.847922000, 80.92, AddedLiquidity, 219
2022-02-09 09:08:18.984526000, 80.93, RemovedLiquidity, 200
2022-02-09 09:08:24.051207000, 80.92, AddedLiquidity, 219
2022-02-09 09:08:24.051220000, 80.91, AddedLiquidity, 219
2022-02-09 09:08:24.051220000, 80.91, AddedLiquidity, 155
2022-02-09 09:08:24.060734000, 80.92, RemovedLiquidity, 101
2022-02-09 09:08:38.746332000, 80.9, AddedLiquidity, 176
2022-02-09 09:08:40.841871000, 80.89, RemovedLiquidity, 900
2022-02-09 09:08:40.841887000, 80.89, RemovedLiquidity, 4100
2022-02-09 09:08:46.106567000, 80.93, RemovedLiquidity, 242
2022-02-09 09:08:51.659809000, 80.94, AddedLiquidity, 240
2022-02-09 09:09:00.066064000, 80.93, AddedLiquidity, 177
2022-02-09 09:09:02.932818000, 80.92, AddedLiquidity, 234
2022-02-09 09:09:02.932844000, 80.91, AddedLiquidity, 234
2022-02-09 09:09:02.943704000, 80.92, AddedLiquidity, 74
2022-02-09 09:09:05.303070000, 80.91, AddedLiquidity, 234
2022-02-09 09:09:05.303070000, 80.91, AddedLiquidity, 272
2022-02-09 09:09:05.303070000, 80.92, AddedLiquidity, 234
2022-02-09 09:09:05.303118000, 80.91, RemovedLiquidity, 4260
2022-02-09 09:09:05.308689000, 80.91, AddedLiquidity, 200
2022-02-09 09:09:07.607433000, 80.9, AddedLiquidity, 234
2022-02-09 09:09:07.607494000, 80.9, RemovedLiquidity, 549
2022-02-09 09:09:50.031161000, 80.86, RemovedLiquidity, 59
2022-02-09 09:09:52.503968000, 80.83, AddedLiquidity, 269
2022-02-09 09:09:52.503968000, 80.83, AddedLiquidity, 43
2022-02-09 09:09:52.503968000, 80.83, AddedLiquidity, 56
2022-02-09 09:09:52.503968000, 80.83, AddedLiquidity, 209
2022-02-09 09:09:52.503997000, 80.83, AddedLiquidity, 34
2022-02-09 09:09:52.575944000, 80.83, RemovedLiquidity, 150
2022-02-09 09:09:52.669580000, 80.83, AddedLiquidity, 56
2022-02-09 09:10:02.019353000, 80.84, RemovedLiquidity, 56
2022-02-09 09:10:02.021137000, 80.84, AddedLiquidity, 220
2022-02-09 09:10:02.022907000, 80.84, AddedLiquidity, 210
2022-02-09 09:10:02.028844000, 80.85, RemovedLiquidity, 1272
2022-02-09 09:10:02.028870000, 80.85, RemovedLiquidity, 1228
2022-02-09 09:10:02.077687000, 80.82, AddedLiquidity, 80
2022-02-09 09:10:12.366183000, 80.82, AddedLiquidity, 190
2022-02-09 09:10:12.366183000, 80.82, AddedLiquidity, 226
2022-02-09 09:10:12.366204000, 80.82, AddedLiquidity, 130
2022-02-09 09:10:12.366204000, 80.82, AddedLiquidity, 85
2022-02-09 09:10:12.366204000, 80.82, AddedLiquidity, 18
2022-02-09 09:10:12.366248000, 80.81, AddedLiquidity, 114
2022-02-09 09:10:12.366248000, 80.81, AddedLiquidity, 226
2022-02-09 09:10:12.366248000, 80.81, AddedLiquidity, 133
2022-02-09 09:10:12.366260000, 80.8, AddedLiquidity, 213
2022-02-09 09:10:12.366260000, 80.8, AddedLiquidity, 200
2022-02-09 09:10:21.500521000, 80.79, AddedLiquidity, 20
2022-02-09 09:10:21.500521000, 80.79, AddedLiquidity, 3
2022-02-09 09:10:21.500548000, 80.79, AddedLiquidity, 77
2022-02-09 09:10:22.762214000, 80.76, AddedLiquidity, 159
2022-02-09 09:10:22.762214000, 80.76, AddedLiquidity, 156
2022-02-09 09:10:22.762225000, 80.77, RemovedLiquidity, 3187
2022-02-09 09:10:22.776763000, 80.76, AddedLiquidity, 9
2022-02-09 09:10:22.776828000, 80.76, AddedLiquidity, 164
2022-02-09 09:10:31.148402000, 80.72, AddedLiquidity, 338
2022-02-09 09:10:31.148402000, 80.72, AddedLiquidity, 200
2022-02-09 09:10:31.148402000, 80.72, AddedLiquidity, 222
2022-02-09 09:10:31.148402000, 80.73, AddedLiquidity, 85
2022-02-09 09:10:31.173549000, 80.7, AddedLiquidity, 2885
2022-02-09 09:10:31.173549000, 80.7, AddedLiquidity, 222
2022-02-09 09:10:31.173568000, 80.7, AddedLiquidity, 3781
2022-02-09 09:10:34.803096000, 80.69, RemovedLiquidity, 150
